id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date
1588600110,450000.0,3.0,1.0,1290.0,5440,1.0,0,0,4.0,6.0,790,500,1929,0,98117,47.6951,-122.367,1220,5464.0,20140811T000000
8079040300,460500.0,4.0,2.5,2170.0,7533,2.0,0,0,3.0,8.0,2170,0,1991,0,98059,47.5057,-122.149,2170,8728.0,20150218T000000
7390400026,315000.0,4.0,1.75,1850.0,8580,1.0,0,0,3.0,7.0,1140,710,1960,0,98178,47.4877,-122.24,2210,9240.0,20141124T000000
2425059144,607500.0,4.0,2.5,2110.0,13939,1.0,0,0,3.0,8.0,1270,840,1978,0,98008,47.6431,-122.113,2140,8882.0,20150213T000000
7821200375,432000.0,2.0,1.0,960.0,3235,1.0,0,0,4.0,7.0,960,0,1916,0,98103,47.661,-122.344,1290,2069.0,20150126T000000
1370800700,1129575.0,3.0,3.625,3910.0,5350,2.0,0,0,5.0,9.5,2610,1300,1933,0,98199,47.6393,-122.408,2890,5350.0,20150209T000000
8857640710,479000.0,4.0,2.5,2590.0,6139,2.0,0,0,3.0,8.0,2590,0,2001,0,98038,47.3883,-122.035,2410,6139.0,20140820T000000
9558020240,475000.0,5.0,2.75,3080.0,6600,2.0,0,0,3.0,9.0,3080,0,2002,0,98058,47.4501,-122.122,3080,6600.0,20150320T000000
3834000400,415000.0,3.0,1.0,1630.0,8146,1.0,0,0,3.0,7.0,1630,0,1952,0,98125,47.7293,-122.29,1480,8146.0,20141119T000000
461002050,450000.0,2.0,1.0,910.0,5000,1.0,0,0,4.0,6.0,910,0,1914,0,98117,47.683,-122.374,1480,5000.0,20140826T000000
724069065,1129575.0,3.0,2.5,2780.0,19160,1.5,0,0,4.0,8.0,2110,670,1969,0,98075,47.5844,-122.081,3150,15542.0,20140703T000000
4307351180,430000.0,5.0,3.0,3880.0,8432,2.0,0,0,3.0,7.0,3740,0,2004,0,98056,47.4806,-122.176,2620,5623.0,20140915T000000
984100340,296000.0,3.0,1.75,1360.0,10742,1.0,0,0,5.0,7.0,960,400,1971,0,98058,47.4351,-122.173,1830,9000.0,20140903T000000
8159620260,303000.0,4.0,2.25,2560.0,8927,1.0,0,0,3.0,7.0,1790,770,1976,0,98001,47.34,-122.271,1920,9669.0,20140711T000000
7559600200,641000.0,4.0,2.5,2600.0,6015,2.0,0,0,3.0,8.0,2600,0,2004,0,98075,47.5971,-122.031,2910,5305.0,20141021T000000
1995200320,280000.0,3.0,2.25,1220.0,5739,1.0,0,0,3.0,7.0,790,430,1984,0,98115,47.6952,-122.326,1870,5739.0,20150210T000000
4223000140,260750.0,3.0,2.0,1560.0,9635,1.0,0,0,3.0,7.0,1260,300,1966,0,98003,47.341,-122.309,1570,8276.0,20140805T000000
7215730200,601000.0,4.0,2.5,2080.0,5191,2.0,0,0,3.0,8.0,2080,0,2001,0,98075,47.5978,-122.017,2170,5518.0,20141119T000000
1900600105,255000.0,3.0,1.5,1490.0,6604,1.0,0,0,4.0,6.0,1490,0,1918,0,98166,47.4683,-122.351,1330,6604.0,20140828T000000
8644300200,555000.0,4.0,2.75,2020.0,10720,1.0,0,0,4.0,8.0,1420,600,1976,0,98052,47.6373,-122.104,2190,10164.0,20140605T000000
3262301610,865000.0,3.0,1.5,1530.0,10827,1.0,0,0,4.0,8.0,1530,0,1955,0,98039,47.6354,-122.234,2050,10827.0,20141118T000000
524059250,1129575.0,4.0,2.5,3450.0,17400,1.5,0,0,4.0,9.0,2180,1270,1964,0,98004,47.5969,-122.206,3665,17557.5,20140922T000000
8594400350,315000.0,3.0,2.25,1400.0,19160,1.0,0,0,2.0,7.0,1140,260,1987,0,98092,47.3029,-122.069,1680,17557.5,20140520T000000
4031000260,200000.0,2.0,1.0,1730.0,9610,1.0,0,0,3.0,7.0,1380,350,1962,0,98001,47.2956,-122.285,1310,9812.0,20140606T000000
1454100260,357000.0,3.0,1.0,1370.0,6450,1.0,0,0,3.0,7.0,1370,0,1948,0,98125,47.7195,-122.288,1550,6898.0,20141117T000000
1934800138,390000.0,2.0,1.5,1050.0,934,2.0,0,0,3.0,8.0,960,90,2007,0,98122,47.6029,-122.309,1470,1885.0,20141204T000000
9508500075,462000.0,5.0,1.75,2840.0,10220,1.0,0,0,4.0,7.0,2210,630,1954,0,98177,47.764,-122.36,2000,9750.0,20140729T000000
2946003415,174500.0,2.0,1.0,1010.0,5200,1.0,0,0,3.0,7.0,1010,0,1955,0,98198,47.4166,-122.323,1580,7500.0,20140516T000000
1926049326,305000.0,2.0,1.0,1210.0,7140,1.5,0,0,3.0,6.0,1210,0,1921,0,98133,47.7225,-122.349,1150,7376.0,20150210T000000
7655900187,449000.0,5.0,1.75,1720.0,14040,1.0,0,0,4.0,8.0,1150,570,1956,0,98133,47.7365,-122.339,1750,7800.0,20150205T000000
7452500565,260000.0,3.0,2.0,2710.0,5000,2.0,0,0,3.0,6.0,2710,0,1951,0,98126,47.5188,-122.373,850,5000.0,20140829T000000
2871000400,751000.0,4.0,2.5,3110.0,6142,2.0,0,0,3.0,9.0,3110,0,2004,0,98052,47.701,-122.111,3200,6826.0,20140512T000000
6150200060,370037.0,2.0,1.0,1250.0,9270,1.0,0,0,4.0,7.0,1250,0,1948,0,98133,47.7284,-122.339,1130,6800.0,20150401T000000
3668000830,229950.0,3.0,1.75,1900.0,8910,2.0,0,0,4.0,7.0,1900,0,1988,0,98092,47.2769,-122.145,1610,8586.0,20140825T000000
2473460060,349000.0,3.0,1.75,1740.0,7682,1.0,0,0,3.0,8.0,1330,410,1978,0,98058,47.4451,-122.126,2010,8820.0,20150422T000000
9558021000,348000.0,4.0,2.5,2070.0,3808,2.0,0,0,3.0,8.0,2070,0,2003,0,98058,47.4498,-122.12,1900,2992.0,20150120T000000
1250201610,1129575.0,3.0,3.25,3030.0,5600,2.0,0,0,3.0,9.0,2220,810,1905,0,98144,47.5978,-122.292,2040,6600.0,20150417T000000
1321720160,510000.0,4.0,3.0,3610.0,18948,2.0,0,0,3.0,9.5,3610,0,1993,0,98023,47.2911,-122.342,3568,17557.5,20150102T000000
5029450200,265000.0,3.0,1.5,1520.0,6805,1.0,0,0,4.0,7.0,1040,480,1981,0,98023,47.2907,-122.367,1440,7041.0,20150323T000000
723000226,1129575.0,3.0,2.75,2780.0,4815,3.0,0,0,3.0,9.5,2780,0,1974,0,98105,47.6569,-122.286,2820,5000.0,20141028T000000
225079036,937500.0,4.0,3.625,4234.5,19160,2.0,0,0,3.0,9.5,3605,1400,2003,0,98014,47.676,-121.882,3420,17557.5,20150107T000000
5255700160,485000.0,3.0,1.75,2590.0,8384,1.0,0,0,4.0,8.0,1590,1000,1971,0,98011,47.7739,-122.199,2590,8800.0,20140805T000000
5683500030,489000.0,4.0,1.0,1150.0,5217,1.5,0,0,3.0,7.0,1150,0,1951,0,98115,47.6806,-122.287,1220,5217.0,20150320T000000
312000295,400000.0,2.0,1.0,920.0,5120,1.0,0,0,5.0,7.0,920,0,1952,0,98136,47.5569,-122.394,1190,5120.0,20150122T000000
9510970520,638000.0,3.0,2.5,2110.0,3600,2.0,0,0,3.0,9.0,2110,0,2005,0,98052,47.665,-122.082,2540,4384.0,20140616T000000
193600200,440000.0,3.0,1.75,1170.0,8740,1.0,0,0,4.0,7.0,1170,0,1968,0,98052,47.6849,-122.117,1870,8448.0,20140619T000000
2568300045,305000.0,5.5,2.0,1900.0,8240,1.0,0,0,2.0,7.0,1200,700,1964,0,98125,47.7037,-122.296,1900,8240.0,20140625T000000
2568300045,649950.0,5.5,2.0,1900.0,8240,1.0,0,0,2.0,7.0,1200,700,1964,0,98125,47.7037,-122.296,1900,8240.0,20150319T000000
8691410310,680000.0,4.0,2.5,3290.0,6012,2.0,0,0,3.0,9.0,3290,0,2005,0,98075,47.5961,-121.98,3210,6005.0,20150213T000000
1656600310,629000.0,4.0,2.5,2660.0,19160,2.0,0,0,3.0,9.0,2660,0,1996,0,98059,47.4911,-122.125,3060,17557.5,20140714T000000
3904940160,555000.0,3.0,2.5,2160.0,7584,2.0,0,0,3.0,8.0,2160,0,1988,0,98029,47.5751,-122.014,2160,7372.0,20140904T000000
1774200060,669000.0,4.0,2.75,2700.0,19160,2.0,0,0,5.0,8.0,2700,0,1976,0,98077,47.7628,-122.094,2810,17557.5,20140617T000000
4137070030,272000.0,3.0,2.5,1980.0,6608,2.0,0,0,3.0,8.0,1980,0,1994,0,98092,47.2642,-122.213,2150,7495.0,20140808T000000
2144800117,270000.0,4.0,2.25,2600.0,9900,1.0,0,0,3.0,7.0,1600,1000,1965,0,98178,47.4881,-122.237,1770,11250.0,20140626T000000
3392100140,215000.0,3.0,1.0,1280.0,9775,1.0,0,0,3.0,6.0,1280,0,1964,0,98003,47.3262,-122.334,1230,8750.0,20150106T000000
2581900060,690000.0,3.0,1.5,1710.0,17707,1.0,0,0,4.0,7.0,1180,530,1947,0,98040,47.5393,-122.216,2590,9508.0,20150402T000000
4058801230,256000.0,4.0,1.75,1270.0,6825,1.0,0,0,3.0,7.0,1270,0,1950,0,98178,47.5051,-122.242,1800,6930.0,20150305T000000
2787320140,255000.0,3.0,2.25,1890.0,7314,1.0,0,0,3.0,7.0,1100,790,1981,0,98031,47.4121,-122.172,1520,7676.0,20150324T000000
263000324,550000.0,5.5,3.625,3440.0,8100,2.0,0,0,3.0,7.0,3440,0,1970,0,98103,47.6981,-122.349,1420,1560.0,20140513T000000
254000695,410000.0,3.0,1.0,1190.0,5280,1.0,0,0,4.0,7.0,1190,0,1957,0,98146,47.5131,-122.383,1280,5280.0,20150508T000000
3013300830,410000.0,2.0,1.0,1030.0,4366,1.0,0,0,3.0,7.0,1030,0,1912,0,98136,47.5311,-122.384,1890,4499.0,20141106T000000
2475201070,259000.0,3.0,1.75,1240.0,4000,1.0,0,0,3.0,7.0,1240,0,1986,0,98055,47.4728,-122.191,1570,4586.0,20140716T000000
798000421,292000.0,3.0,1.0,1730.0,19160,1.0,0,0,3.0,7.0,1030,700,1955,0,98168,47.5024,-122.332,1610,13000.0,20150327T000000
4104500181,1129575.0,4.0,3.5,4234.5,12500,2.0,0,0,3.0,9.5,3740,0,2003,0,98033,47.6508,-122.203,2340,11538.0,20140812T000000
8701600030,518000.0,5.0,1.0,1590.0,5000,1.5,0,0,3.0,7.0,1190,400,1929,0,98116,47.5752,-122.381,1590,5000.0,20141113T000000
8944360390,485000.0,3.0,2.5,1760.0,3097,2.0,0,0,3.0,8.0,1760,0,1992,0,98029,47.5764,-121.996,1760,3285.0,20150305T000000
7968460270,259500.0,3.0,2.0,1330.0,19160,1.0,0,0,3.0,7.0,1330,0,1989,0,98092,47.3128,-122.13,1660,17557.5,20150303T000000
9406570350,354000.0,4.0,2.5,2340.0,5420,2.0,0,0,3.0,8.0,2340,0,2003,0,98038,47.3773,-122.029,2420,6252.0,20150423T000000
686900030,999950.0,3.0,2.25,3740.0,19160,2.0,0,0,5.0,8.0,2330,1400,1966,0,98004,47.6354,-122.196,2680,17557.5,20150323T000000
6071300030,464500.0,3.0,1.75,1150.0,10466,1.0,0,0,5.0,7.0,1150,0,1959,0,98006,47.5531,-122.177,1350,10384.0,20140624T000000
5416500520,300000.0,3.0,2.5,1750.0,4200,2.0,0,0,3.0,7.0,1750,0,2005,0,98038,47.3605,-122.04,1890,4048.0,20140825T000000
1102000270,1080000.0,3.0,2.75,3890.0,7216,2.0,0,0,3.0,8.0,3260,630,1967,0,98118,47.5445,-122.266,2490,9920.0,20140701T000000
5422430320,309950.0,4.0,2.5,1770.0,6666,2.0,0,0,3.0,7.0,1770,0,1989,0,98023,47.2877,-122.349,1780,6666.0,20140721T000000
3157600340,315000.0,3.0,1.0,1160.0,3700,1.5,0,0,3.0,7.0,1160,0,1909,0,98106,47.5651,-122.359,1340,3750.0,20140917T000000
2061100435,499950.0,3.0,1.0,1440.0,5580,1.5,0,0,3.0,7.0,1440,0,1908,0,98115,47.6898,-122.326,2010,5580.0,20140724T000000
7011201550,780000.0,4.0,2.0,2600.0,4800,1.0,0,0,3.0,8.0,1400,1200,1953,0,98119,47.637,-122.371,2050,3505.0,20140707T000000
2581300055,885000.0,3.0,3.25,2640.0,16090,1.0,0,0,4.0,8.0,1960,680,1976,0,98040,47.5374,-122.213,3665,15000.0,20141121T000000
1344300045,500000.0,2.0,1.0,1010.0,3885,1.5,0,0,4.0,7.0,1010,0,1906,0,98112,47.6224,-122.304,1770,4200.0,20140507T000000
7575620640,329000.0,3.0,2.0,1840.0,6755,1.0,0,0,3.0,8.0,1840,0,1989,0,98003,47.3512,-122.305,1790,6459.0,20141219T000000
8645500270,246000.0,4.0,1.75,1720.0,7455,1.0,0,0,4.0,7.0,1020,700,1963,0,98058,47.4669,-122.182,1720,7700.0,20141028T000000
1246700136,405000.0,3.0,1.5,1280.0,9600,1.0,0,0,4.0,7.0,1280,0,1960,0,98033,47.6922,-122.163,1510,10005.0,20141223T000000
3211100240,349000.0,4.0,1.75,1700.0,7800,1.0,0,0,5.0,7.0,1120,580,1981,0,98059,47.4801,-122.158,1560,7800.0,20140529T000000
8078100140,374950.0,4.0,2.5,1980.0,12062,2.0,0,0,3.0,8.0,1980,0,1992,0,98031,47.4038,-122.167,2300,7902.0,20150323T000000
6675500105,306000.0,3.0,2.0,1160.0,7217,1.0,0,0,3.0,7.0,1160,0,1969,0,98034,47.7279,-122.227,1870,9104.0,20140729T000000
4040700310,416000.0,4.0,1.75,1980.0,7840,1.0,0,0,4.0,7.0,990,990,1961,0,98008,47.6226,-122.115,1520,8400.0,20140805T000000
6388910160,560000.0,3.0,2.5,1960.0,12476,2.0,0,0,4.0,8.0,1960,0,1989,0,98056,47.5315,-122.172,2450,12177.0,20140623T000000
4023500990,260000.0,3.0,1.5,1270.0,19160,1.0,0,0,2.0,7.0,1150,120,1948,0,98155,47.7576,-122.296,1990,15000.0,20140617T000000
2921049121,306500.0,3.0,2.25,2060.0,19160,1.0,0,0,4.0,8.0,1560,500,1978,0,98003,47.2752,-122.319,2080,17557.5,20140516T000000
7229210060,299950.0,3.0,1.75,1980.0,11274,1.0,0,0,4.0,7.0,1480,500,1968,0,98058,47.4474,-122.167,1520,8010.0,20141211T000000
4137040060,265500.0,3.0,2.5,1450.0,8977,1.0,0,0,3.0,8.0,1450,0,1990,0,98092,47.2576,-122.214,2410,8850.0,20150406T000000
7982600030,219000.0,3.0,1.5,1200.0,12000,1.0,0,0,3.0,7.0,1200,0,1986,0,98001,47.268,-122.245,1200,9405.0,20140812T000000
1775930140,365000.0,3.0,1.75,1830.0,17349,1.0,0,0,3.0,8.0,1230,600,1977,0,98072,47.7427,-122.109,1840,11694.0,20150505T000000
3222079083,499000.0,3.0,2.0,2090.0,19160,1.5,0,0,3.0,7.0,2090,0,1959,0,98010,47.3497,-121.944,1890,17557.5,20140514T000000
3585210200,366000.0,3.0,1.75,1510.0,8301,1.0,0,0,3.0,7.0,1510,0,1967,0,98034,47.7243,-122.222,1460,7910.0,20140602T000000
2705600069,514950.0,3.0,2.25,1310.0,1264,3.0,0,0,3.0,8.0,1310,0,2014,0,98117,47.6987,-122.366,1330,2183.0,20150501T000000
8691360200,875000.0,4.0,2.75,3790.0,10669,2.0,0,0,3.0,9.5,3740,0,1999,0,98075,47.5976,-121.983,3665,11634.0,20140604T000000
9541600350,831000.0,3.0,2.25,2240.0,8800,1.0,0,0,5.0,8.0,2240,0,1957,0,98005,47.5937,-122.172,2240,8800.0,20150120T000000
8562740400,689900.0,4.0,3.25,2740.0,7266,2.0,0,0,3.0,9.0,2060,680,2003,0,98027,47.5346,-122.066,3030,6546.0,20140515T000000
705700960,315000.0,3.0,2.5,1660.0,10763,2.0,0,0,3.0,7.0,1660,0,1994,0,98038,47.3812,-122.029,2010,7983.0,20140724T000000
3374500520,355000.0,1.5,0.625,2460.0,8049,2.0,0,0,3.0,8.0,2460,0,1990,0,98031,47.4095,-122.168,2520,8050.0,20150429T000000
2645500013,336500.0,3.0,1.0,1480.0,7284,1.0,0,0,3.0,7.0,970,510,1963,0,98133,47.7757,-122.353,2020,7920.0,20140624T000000
5318100200,1100000.0,3.0,2.75,2640.0,4050,1.5,0,0,5.0,8.0,1750,890,1926,0,98112,47.6332,-122.281,1920,3600.0,20140527T000000
2224700045,375000.0,5.5,2.0,1900.0,8057,1.0,0,0,4.0,7.0,1170,730,1959,0,98133,47.762,-122.335,2090,8626.0,20140804T000000
4047200135,289275.0,3.0,2.0,2860.0,19160,1.0,0,0,3.0,9.0,1700,1160,1985,0,98019,47.7718,-121.904,1460,13648.0,20140811T000000
2009000830,455000.0,4.0,3.5,3440.0,6000,2.0,0,0,4.0,8.0,3440,0,2002,0,98198,47.4077,-122.331,1660,7800.0,20140708T000000
6619910240,505000.0,3.0,1.75,1640.0,10695,1.0,0,0,3.0,8.0,1640,0,1975,0,98034,47.7145,-122.222,2790,9775.0,20140625T000000
5288200070,450000.0,3.0,1.0,1450.0,3350,1.5,0,0,4.0,7.0,1450,0,1919,0,98126,47.5607,-122.378,1340,4255.0,20140730T000000
7852110070,567500.0,3.0,2.5,2300.0,7398,2.0,0,0,3.0,8.0,2300,0,2001,0,98065,47.5369,-121.876,2580,6983.0,20140608T000000
740500070,265000.0,3.0,1.5,1460.0,8505,1.0,0,0,4.0,7.0,1460,0,1955,0,98055,47.4402,-122.195,1580,8505.0,20141006T000000
4046601420,340000.0,3.0,2.0,1570.0,14992,1.0,0,0,3.0,8.0,1570,0,2001,0,98014,47.6965,-121.922,1640,15000.0,20141230T000000
2130700860,375000.0,3.0,2.0,1540.0,8885,1.5,0,0,5.0,6.0,1540,0,1939,0,98019,47.7403,-121.984,1730,5000.0,20150430T000000
3975400045,920000.0,5.5,3.0,3300.0,4218,2.0,0,0,3.0,8.0,2200,1100,1970,0,98103,47.6557,-122.344,1420,4218.0,20141226T000000
5451200520,850000.0,4.0,2.25,2130.0,11843,2.0,0,0,4.0,9.0,2130,0,1972,0,98040,47.5358,-122.225,2380,11643.0,20140612T000000
6600400270,202000.0,3.0,1.0,1010.0,9750,1.0,0,0,5.0,7.0,1010,0,1969,0,98042,47.3244,-122.144,1230,9750.0,20141210T000000
624100990,725000.0,4.0,3.0,2420.0,12000,1.0,0,0,3.0,9.0,2420,0,1984,0,98077,47.7267,-122.063,3100,13020.0,20140929T000000
2424059139,900000.0,3.0,3.25,3870.0,19160,2.0,0,0,3.0,9.5,3150,720,1991,0,98006,47.5589,-122.117,3590,10750.0,20150206T000000
2883200875,680200.0,2.0,1.5,1960.0,6000,1.0,0,0,3.0,8.0,1210,750,1951,0,98103,47.6849,-122.333,2060,6000.0,20150206T000000
1917300105,216500.0,3.0,1.0,1170.0,9000,1.0,0,0,4.0,6.0,1170,0,1918,0,98022,47.2109,-121.987,1280,8160.0,20150414T000000
7203000200,325000.0,3.0,1.5,1890.0,7650,1.0,0,0,5.0,7.0,1890,0,1966,0,98003,47.3454,-122.314,1510,7560.0,20141212T000000
9510971070,675000.0,3.0,2.5,2250.0,4134,2.0,0,0,3.0,9.0,2250,0,2004,0,98052,47.6651,-122.084,2390,4134.0,20140812T000000
3760500240,435000.0,2.0,0.75,750.0,16321,1.0,0,0,3.0,5.5,750,0,1936,0,98034,47.6985,-122.229,3020,10625.0,20150512T000000
4068300160,263500.0,3.0,1.75,1610.0,14000,1.0,0,0,4.0,7.0,1050,560,1977,0,98010,47.3429,-122.036,1550,10080.0,20150122T000000
1774220070,550000.0,4.0,2.25,2590.0,19160,2.0,0,0,3.0,8.0,2590,0,1978,0,98077,47.769,-122.094,2670,17557.5,20150507T000000
1563102685,875000.0,3.0,2.5,2520.0,3750,2.0,0,0,4.0,9.0,2520,0,1995,0,98116,47.5671,-122.404,2250,6200.0,20150422T000000
395800370,246600.0,4.0,1.0,1340.0,8400,1.0,0,0,5.0,7.0,1340,0,1966,0,98023,47.3313,-122.343,1120,8400.0,20150411T000000
3918400013,337000.0,3.0,2.25,1460.0,941,3.0,0,0,3.0,8.0,1460,0,2006,0,98133,47.7145,-122.356,1490,1399.0,20140701T000000
1545804820,240000.0,3.0,1.75,1380.0,7500,1.0,0,0,3.0,7.0,1380,0,1988,0,98038,47.3628,-122.045,1530,7500.0,20141111T000000
7811220070,490000.0,3.0,1.75,1510.0,11120,1.0,0,0,4.0,8.0,1510,0,1984,0,98005,47.5931,-122.158,2660,10800.0,20140910T000000
5561100431,510000.0,5.0,2.5,2510.0,19160,1.0,0,0,4.0,7.0,1260,1250,1975,0,98027,47.4576,-121.984,2460,17557.5,20140806T000000
5145100310,305000.0,3.0,1.0,910.0,8008,1.0,0,0,3.0,7.0,910,0,1971,0,98034,47.726,-122.22,1480,7404.0,20150307T000000
255550270,350000.0,3.0,2.5,1970.0,3655,2.0,0,0,3.0,7.0,1970,0,2003,0,98019,47.7453,-121.984,1970,2952.0,20150403T000000
1123049129,284200.0,3.0,1.75,1540.0,6632,1.0,0,0,3.0,7.0,1070,470,1959,0,98178,47.4973,-122.252,2510,6618.0,20150224T000000
9407150310,357000.0,4.0,2.5,1980.0,9757,2.0,0,0,5.0,7.0,1980,0,1995,0,98038,47.3675,-122.019,1610,6147.0,20150128T000000
7732501000,854000.0,4.0,2.75,3150.0,19160,1.0,0,0,3.0,9.5,2480,670,1986,0,98052,47.7302,-122.106,3150,17557.5,20140617T000000
1024069205,1129575.0,4.0,2.5,4234.5,19160,2.0,0,0,3.0,9.5,3740,0,1999,0,98075,47.5878,-122.022,2870,17557.5,20150114T000000
5426300060,1000000.0,3.0,2.25,2300.0,15952,1.0,0,0,4.0,8.0,1150,1150,1963,0,98039,47.6322,-122.232,2200,14284.0,20141008T000000
3797000400,616500.0,4.0,2.25,1880.0,3000,2.0,0,0,3.0,8.0,1760,120,1909,0,98103,47.6864,-122.349,1880,3000.0,20141125T000000
2877102196,750000.0,4.0,2.75,2640.0,3750,2.0,0,0,5.0,7.0,1840,800,1911,0,98117,47.6783,-122.363,1690,5000.0,20141125T000000
9265200060,650000.0,5.5,3.625,3900.0,9100,2.0,0,0,3.0,8.0,2870,1030,1979,0,98052,47.6612,-122.137,2080,9216.0,20141007T000000
2894700270,275000.0,4.0,2.25,2670.0,10050,1.0,0,0,4.0,8.0,1420,1250,1962,0,98032,47.3792,-122.28,2190,10050.0,20140715T000000
2862100260,540000.0,4.0,1.75,1840.0,4280,1.0,0,0,4.0,7.0,920,920,1918,0,98105,47.6681,-122.32,1660,4280.0,20141003T000000
2730000070,225000.0,3.0,1.0,1120.0,10665,1.0,0,0,4.0,6.0,1120,0,1961,0,98001,47.2886,-122.274,1240,10639.0,20140814T000000
4139400060,845000.0,4.0,2.5,2970.0,9072,2.0,0,0,3.0,9.5,2970,0,1991,0,98006,47.562,-122.114,2740,8729.0,20150409T000000
4365200520,490000.0,3.0,2.25,1410.0,7740,1.0,0,0,5.0,6.0,1410,0,1923,0,98126,47.523,-122.371,1220,7740.0,20150312T000000
3629980350,753000.0,4.0,2.5,3060.0,8167,2.0,0,0,3.0,9.0,3060,0,2005,0,98029,47.5521,-121.989,2930,4800.0,20141209T000000
3211600140,475000.0,3.0,1.75,2490.0,7210,1.0,0,0,3.0,7.0,1290,1200,1972,0,98034,47.726,-122.198,1610,7210.0,20150209T000000
3598600049,124000.0,1.5,0.75,840.0,7203,1.5,0,0,3.0,6.0,840,0,1949,0,98168,47.4756,-122.301,1560,8603.0,20141003T000000
3598600049,224000.0,1.5,0.75,840.0,7203,1.5,0,0,3.0,6.0,840,0,1949,0,98168,47.4756,-122.301,1560,8603.0,20150424T000000
1232001070,485000.0,2.0,1.0,1130.0,3800,1.0,0,0,4.0,7.0,1130,0,1916,0,98117,47.6862,-122.378,1470,3800.0,20140814T000000
7812801925,230000.0,4.0,1.75,1850.0,6000,1.0,0,0,4.0,6.0,1270,580,1944,0,98178,47.4923,-122.247,1270,6600.0,20140624T000000
522059062,372000.0,4.0,2.75,2330.0,14175,1.0,0,0,3.0,7.0,1800,530,1980,0,98031,47.4193,-122.194,1480,10125.0,20141105T000000
4178500640,306000.0,4.0,2.5,1880.0,9426,2.0,0,0,4.0,7.0,1880,0,1990,0,98042,47.3584,-122.089,1760,7040.0,20150507T000000
9528104660,905000.0,4.0,3.5,2980.0,3000,2.0,0,0,3.0,9.0,2340,640,2008,0,98115,47.6768,-122.326,1810,4545.0,20140827T000000
5013500400,440000.0,4.0,1.0,1440.0,6678,1.0,0,0,3.0,7.0,1040,400,1950,0,98116,47.571,-122.392,1320,6678.0,20150326T000000
2550820060,280000.0,3.0,1.75,1630.0,10001,1.0,0,0,4.0,7.0,1100,530,1977,0,98042,47.3605,-122.12,1630,10001.0,20150428T000000
425079046,435000.0,3.0,2.5,1778.0,19160,2.0,0,0,3.0,7.0,1778,0,1999,0,98014,47.6811,-121.915,2840,17557.5,20140729T000000
3905050240,425000.0,3.0,2.5,1930.0,4500,2.0,0,0,3.0,8.0,1930,0,1990,0,98029,47.5791,-122.001,1770,4500.0,20140624T000000
5381000070,204950.0,2.0,0.75,1130.0,11429,1.0,0,0,3.0,7.0,1130,0,1956,0,98188,47.4526,-122.284,1550,10700.0,20140826T000000
1245002445,670000.0,2.0,1.75,1650.0,7500,1.0,0,0,4.0,7.0,1000,650,1959,0,98033,47.6871,-122.207,2530,9000.0,20140714T000000
6865200831,475000.0,2.0,1.0,820.0,2723,1.0,0,0,3.0,7.0,820,0,1921,0,98103,47.6623,-122.339,1370,3850.0,20140507T000000
1446801000,352000.0,5.0,2.5,2900.0,6650,1.0,0,0,3.0,7.0,1450,1400,1964,0,98168,47.4935,-122.332,1600,8246.0,20150320T000000
4038700830,575000.0,4.0,1.75,2330.0,8800,1.0,0,0,4.0,7.0,1260,1070,1961,0,98008,47.6148,-122.113,2270,8800.0,20150409T000000
4094800260,1129575.0,4.0,3.5,4234.5,19160,2.0,0,0,5.0,9.5,3240,1200,1965,0,98040,47.5472,-122.235,3665,17557.5,20141126T000000
2742100152,491000.0,3.0,2.0,1660.0,5070,2.0,0,0,3.0,8.0,1660,0,1950,0,98108,47.5552,-122.296,2440,6664.0,20141013T000000
8691410060,750000.0,4.0,2.5,3020.0,7465,2.0,0,0,3.0,9.0,3020,0,2004,0,98075,47.5982,-121.98,3100,5587.0,20140709T000000
1325059083,830000.0,4.0,2.5,1850.0,19160,1.0,0,0,3.0,8.0,1430,420,1978,0,98052,47.6535,-122.119,2090,10599.0,20140527T000000
7852011070,1129575.0,5.5,3.625,4234.5,19160,2.0,0,0,3.0,9.5,3740,1400,2005,0,98065,47.5398,-121.869,3665,12800.0,20150109T000000
2323059074,137124.0,3.0,1.0,960.0,19160,1.0,0,0,4.0,6.0,960,0,1970,0,98058,47.4676,-122.134,1100,17557.5,20140709T000000
7950304075,225000.0,4.0,1.0,1150.0,6000,1.5,0,0,3.0,6.0,1150,0,1907,0,98118,47.562,-122.283,840,3030.0,20140813T000000
3260000340,732600.0,4.0,2.5,2130.0,7300,1.0,0,0,4.0,7.0,1230,900,1963,0,98005,47.605,-122.167,2130,7560.0,20140622T000000
9552701000,818000.0,4.0,2.25,2460.0,8001,2.0,0,0,4.0,8.0,2460,0,1984,0,98006,47.548,-122.154,2460,9126.0,20150316T000000
5469501200,431000.0,3.0,2.25,2360.0,14950,1.0,0,0,4.0,9.0,2360,0,1978,0,98042,47.3856,-122.158,2720,14388.0,20140820T000000
6300500105,304000.0,2.0,2.25,1320.0,1034,3.0,0,0,3.0,7.0,1320,0,1996,0,98133,47.7039,-122.344,1330,1206.0,20141002T000000
4400200060,650000.0,5.0,2.0,1910.0,4667,1.0,0,0,3.0,7.0,1010,900,1908,0,98112,47.6236,-122.306,1230,2545.0,20141021T000000
